PitchNo,Date,PAofInning,PitchofPA,Pitcher,PitcherThrows,Batter,BatterSide,Outs,Balls,Strikes,TaggedPitchType,PitchCall,RelSpeed,PlayResult,TaggedHitType
5,2026/7/4,2,2,平井,Right,荘川,Left,1,0,1,Fastball,StrikeCalled,,,
6,2026/7/4,2,3,平井,Right,荘川,Left,1,0,2,Fastball,BallCalled,,,
7,2026/7/4,2,4,平井,Right,荘川,Left,1,1,2,Fastball,BallCalled,,,
8,2026/7/4,2,5,平井,Right,荘川,Left,1,2,2,Fastball,BallCalled,,,
9,2026/7/4,2,6,平井,Right,荘川,Left,1,3,2,Fastball,InPlay,,Single,GroundBall
10,2026/7/4,3,1,平井,Right,豊田,Right,1,0,0,Slider,BallCalled,,,
11,2026/7/4,3,2,平井,Right,豊田,Right,1,1,0,Fastball,FoulBallFieldable,,,
12,2026/7/4,3,3,平井,Right,豊田,Right,1,1,1,Slider,BallCalled,,,
13,2026/7/4,3,4,平井,Right,豊田,Right,1,2,1,Slider,BallCalled,,,
14,2026/7/4,3,5,平井,Right,豊田,Right,1,3,1,Fastball,FoulBallFieldable,,,
15,2026/7/4,3,6,平井,Right,豊田,Right,1,3,2,Slider,FoulBallFieldable,,,
16,2026/7/4,3,7,平井,Right,豊田,Right,1,3,2,Splitter,InPlay,,Out,GroundBall
17,2026/7/4,4,1,平井,Right,小室,Right,2,0,0,Slider,StrikeCalled,,,
